image_patch,mask_patch,source_image,x,y,patch_width,patch_height
img_9_patch_0071.tif,img_9_patch_0071_mask.tif,img_9.tif,1024,64,256,256
img_9_patch_0072.tif,img_9_patch_0072_mask.tif,img_9.tif,1088,64,256,256
img_9_patch_0073.tif,img_9_patch_0073_mask.tif,img_9.tif,1152,64,256,256
img_9_patch_0074.tif,img_9_patch_0074_mask.tif,img_9.tif,1216,64,256,256
img_9_patch_0075.tif,img_9_patch_0075_mask.tif,img_9.tif,1280,64,256,256
img_9_patch_0076.tif,img_9_patch_0076_mask.tif,img_9.tif,1344,64,256,256
img_9_patch_0077.tif,img_9_patch_0077_mask.tif,img_9.tif,1408,64,256,256
img_9_patch_0078.tif,img_9_patch_0078_mask.tif,img_9.tif,1472,64,256,256
img_9_patch_0079.tif,img_9_patch_0079_mask.tif,img_9.tif,1536,64,256,256
img_9_patch_0080.tif,img_9_patch_0080_mask.tif,img_9.tif,1600,64,256,256
img_9_patch_0081.tif,img_9_patch_0081_mask.tif,img_9.tif,1664,64,256,256
img_9_patch_0082.tif,img_9_patch_0082_mask.tif,img_9.tif,1728,64,256,256
img_9_patch_0083.tif,img_9_patch_0083_mask.tif,img_9.tif,1792,64,256,256
img_9_patch_0084.tif,img_9_patch_0084_mask.tif,img_9.tif,1856,64,256,256
img_9_patch_0085.tif,img_9_patch_0085_mask.tif,img_9.tif,1920,64,256,256
img_9_patch_0086.tif,img_9_patch_0086_mask.tif,img_9.tif,1984,64,256,256
img_9_patch_0087.tif,img_9_patch_0087_mask.tif,img_9.tif,2048,64,256,256
img_9_patch_0088.tif,img_9_patch_0088_mask.tif,img_9.tif,2112,64,256,256
img_9_patch_0089.tif,img_9_patch_0089_mask.tif,img_9.tif,2176,64,256,256
img_9_patch_0090.tif,img_9_patch_0090_mask.tif,img_9.tif,2240,64,256,256
img_9_patch_0091.tif,img_9_patch_0091_mask.tif,img_9.tif,2304,64,256,256
img_9_patch_0092.tif,img_9_patch_0092_mask.tif,img_9.tif,2368,64,256,256
img_9_patch_0093.tif,img_9_patch_0093_mask.tif,img_9.tif,2432,64,256,256
img_9_patch_0094.tif,img_9_patch_0094_mask.tif,img_9.tif,2496,64,256,256
img_9_patch_0095.tif,img_9_patch_0095_mask.tif,img_9.tif,2560,64,256,256
img_9_patch_0096.tif,img_9_patch_0096_mask.tif,img_9.tif,2624,64,256,256
img_9_patch_0097.tif,img_9_patch_0097_mask.tif,img_9.tif,2688,64,256,256
img_9_patch_0098.tif,img_9_patch_0098_mask.tif,img_9.tif,2752,64,256,256
img_9_patch_0099.tif,img_9_patch_0099_mask.tif,img_9.tif,2816,64,256,256
img_9_patch_0100.tif,img_9_patch_0100_mask.tif,img_9.tif,2880,64,256,256
img_9_patch_0101.tif,img_9_patch_0101_mask.tif,img_9.tif,2944,64,256,256
img_9_patch_0102.tif,img_9_patch_0102_mask.tif,img_9.tif,3008,64,256,256
img_9_patch_0103.tif,img_9_patch_0103_mask.tif,img_9.tif,3072,64,256,256
img_9_patch_0104.tif,img_9_patch_0104_mask.tif,img_9.tif,3136,64,256,256
img_9_patch_0105.tif,img_9_patch_0105_mask.tif,img_9.tif,3200,64,256,256
img_9_patch_0106.tif,img_9_patch_0106_mask.tif,img_9.tif,3264,64,256,256
img_9_patch_0107.tif,img_9_patch_0107_mask.tif,img_9.tif,3328,64,256,256
img_9_patch_0108.tif,img_9_patch_0108_mask.tif,img_9.tif,3348,64,256,256
img_9_patch_0109.tif,img_9_patch_0109_mask.tif,img_9.tif,0,128,256,256
img_9_patch_0110.tif,img_9_patch_0110_mask.tif,img_9.tif,64,128,256,256
img_9_patch_0111.tif,img_9_patch_0111_mask.tif,img_9.tif,128,128,256,256
img_9_patch_0112.tif,img_9_patch_0112_mask.tif,img_9.tif,192,128,256,256
img_9_patch_0113.tif,img_9_patch_0113_mask.tif,img_9.tif,256,128,256,256
img_9_patch_0114.tif,img_9_patch_0114_mask.tif,img_9.tif,320,128,256,256
img_9_patch_0115.tif,img_9_patch_0115_mask.tif,img_9.tif,384,128,256,256
img_9_patch_0116.tif,img_9_patch_0116_mask.tif,img_9.tif,448,128,256,256
img_9_patch_0117.tif,img_9_patch_0117_mask.tif,img_9.tif,512,128,256,256
img_9_patch_0118.tif,img_9_patch_0118_mask.tif,img_9.tif,576,128,256,256
img_9_patch_0119.tif,img_9_patch_0119_mask.tif,img_9.tif,640,128,256,256
img_9_patch_0120.tif,img_9_patch_0120_mask.tif,img_9.tif,704,128,256,256
img_9_patch_0121.tif,img_9_patch_0121_mask.tif,img_9.tif,768,128,256,256
img_9_patch_0122.tif,img_9_patch_0122_mask.tif,img_9.tif,832,128,256,256
img_9_patch_0123.tif,img_9_patch_0123_mask.tif,img_9.tif,896,128,256,256
img_9_patch_0124.tif,img_9_patch_0124_mask.tif,img_9.tif,960,128,256,256
img_9_patch_0125.tif,img_9_patch_0125_mask.tif,img_9.tif,1024,128,256,256
img_9_patch_0126.tif,img_9_patch_0126_mask.tif,img_9.tif,1088,128,256,256
img_9_patch_0127.tif,img_9_patch_0127_mask.tif,img_9.tif,1152,128,256,256
img_9_patch_0128.tif,img_9_patch_0128_mask.tif,img_9.tif,1216,128,256,256
img_9_patch_0129.tif,img_9_patch_0129_mask.tif,img_9.tif,1280,128,256,256
img_9_patch_0130.tif,img_9_patch_0130_mask.tif,img_9.tif,1344,128,256,256
img_9_patch_0131.tif,img_9_patch_0131_mask.tif,img_9.tif,1408,128,256,256
img_9_patch_0132.tif,img_9_patch_0132_mask.tif,img_9.tif,1472,128,256,256
img_9_patch_0133.tif,img_9_patch_0133_mask.tif,img_9.tif,1536,128,256,256
img_9_patch_0134.tif,img_9_patch_0134_mask.tif,img_9.tif,1600,128,256,256
img_9_patch_0135.tif,img_9_patch_0135_mask.tif,img_9.tif,1664,128,256,256
img_9_patch_0136.tif,img_9_patch_0136_mask.tif,img_9.tif,1728,128,256,256
img_9_patch_0137.tif,img_9_patch_0137_mask.tif,img_9.tif,1792,128,256,256
img_9_patch_0138.tif,img_9_patch_0138_mask.tif,img_9.tif,1856,128,256,256
img_9_patch_0139.tif,img_9_patch_0139_mask.tif,img_9.tif,1920,128,256,256
img_9_patch_0140.tif,img_9_patch_0140_mask.tif,img_9.tif,1984,128,256,256
img_9_patch_0141.tif,img_9_patch_0141_mask.tif,img_9.tif,2048,128,256,256
img_9_patch_0142.tif,img_9_patch_0142_mask.tif,img_9.tif,2112,128,256,256
img_9_patch_0143.tif,img_9_patch_0143_mask.tif,img_9.tif,2176,128,256,256
img_9_patch_0144.tif,img_9_patch_0144_mask.tif,img_9.tif,2240,128,256,256
img_9_patch_0145.tif,img_9_patch_0145_mask.tif,img_9.tif,2304,128,256,256
img_9_patch_0146.tif,img_9_patch_0146_mask.tif,img_9.tif,2368,128,256,256
img_9_patch_0147.tif,img_9_patch_0147_mask.tif,img_9.tif,2432,128,256,256
img_9_patch_0148.tif,img_9_patch_0148_mask.tif,img_9.tif,2496,128,256,256
img_9_patch_0149.tif,img_9_patch_0149_mask.tif,img_9.tif,2560,128,256,256
img_9_patch_0150.tif,img_9_patch_0150_mask.tif,img_9.tif,2624,128,256,256
img_9_patch_0151.tif,img_9_patch_0151_mask.tif,img_9.tif,2688,128,256,256
img_9_patch_0152.tif,img_9_patch_0152_mask.tif,img_9.tif,2752,128,256,256
img_9_patch_0153.tif,img_9_patch_0153_mask.tif,img_9.tif,2816,128,256,256
img_9_patch_0154.tif,img_9_patch_0154_mask.tif,img_9.tif,2880,128,256,256
img_9_patch_0155.tif,img_9_patch_0155_mask.tif,img_9.tif,2944,128,256,256
img_9_patch_0156.tif,img_9_patch_0156_mask.tif,img_9.tif,3008,128,256,256
img_9_patch_0157.tif,img_9_patch_0157_mask.tif,img_9.tif,3072,128,256,256
img_9_patch_0158.tif,img_9_patch_0158_mask.tif,img_9.tif,3136,128,256,256
img_9_patch_0159.tif,img_9_patch_0159_mask.tif,img_9.tif,3200,128,256,256
img_9_patch_0160.tif,img_9_patch_0160_mask.tif,img_9.tif,3264,128,256,256
img_9_patch_0161.tif,img_9_patch_0161_mask.tif,img_9.tif,3328,128,256,256
img_9_patch_0162.tif,img_9_patch_0162_mask.tif,img_9.tif,3348,128,256,256
img_9_patch_0163.tif,img_9_patch_0163_mask.tif,img_9.tif,0,192,256,256
img_9_patch_0164.tif,img_9_patch_0164_mask.tif,img_9.tif,64,192,256,256
img_9_patch_0165.tif,img_9_patch_0165_mask.tif,img_9.tif,128,192,256,256
img_9_patch_0166.tif,img_9_patch_0166_mask.tif,img_9.tif,192,192,256,256
img_9_patch_0167.tif,img_9_patch_0167_mask.tif,img_9.tif,256,192,256,256
img_9_patch_0168.tif,img_9_patch_0168_mask.tif,img_9.tif,320,192,256,256
img_9_patch_0169.tif,img_9_patch_0169_mask.tif,img_9.tif,384,192,256,256
img_9_patch_0170.tif,img_9_patch_0170_mask.tif,img_9.tif,448,192,256,256
img_9_patch_0171.tif,img_9_patch_0171_mask.tif,img_9.tif,512,192,256,256
img_9_patch_0172.tif,img_9_patch_0172_mask.tif,img_9.tif,576,192,256,256
img_9_patch_0173.tif,img_9_patch_0173_mask.tif,img_9.tif,640,192,256,256
img_9_patch_0174.tif,img_9_patch_0174_mask.tif,img_9.tif,704,192,256,256
img_9_patch_0175.tif,img_9_patch_0175_mask.tif,img_9.tif,768,192,256,256
img_9_patch_0176.tif,img_9_patch_0176_mask.tif,img_9.tif,832,192,256,256
img_9_patch_0177.tif,img_9_patch_0177_mask.tif,img_9.tif,896,192,256,256
img_9_patch_0178.tif,img_9_patch_0178_mask.tif,img_9.tif,960,192,256,256
img_9_patch_0179.tif,img_9_patch_0179_mask.tif,img_9.tif,1024,192,256,256
img_9_patch_0180.tif,img_9_patch_0180_mask.tif,img_9.tif,1088,192,256,256
img_9_patch_0181.tif,img_9_patch_0181_mask.tif,img_9.tif,1152,192,256,256
img_9_patch_0182.tif,img_9_patch_0182_mask.tif,img_9.tif,1216,192,256,256
img_9_patch_0183.tif,img_9_patch_0183_mask.tif,img_9.tif,1280,192,256,256
img_9_patch_0184.tif,img_9_patch_0184_mask.tif,img_9.tif,1344,192,256,256
img_9_patch_0185.tif,img_9_patch_0185_mask.tif,img_9.tif,1408,192,256,256
img_9_patch_0186.tif,img_9_patch_0186_mask.tif,img_9.tif,1472,192,256,256
img_9_patch_0187.tif,img_9_patch_0187_mask.tif,img_9.tif,1536,192,256,256
img_9_patch_0188.tif,img_9_patch_0188_mask.tif,img_9.tif,1600,192,256,256
img_9_patch_0189.tif,img_9_patch_0189_mask.tif,img_9.tif,1664,192,256,256
img_9_patch_0190.tif,img_9_patch_0190_mask.tif,img_9.tif,1728,192,256,256
img_9_patch_0191.tif,img_9_patch_0191_mask.tif,img_9.tif,1792,192,256,256
img_9_patch_0192.tif,img_9_patch_0192_mask.tif,img_9.tif,1856,192,256,256
img_9_patch_0193.tif,img_9_patch_0193_mask.tif,img_9.tif,1920,192,256,256
img_9_patch_0194.tif,img_9_patch_0194_mask.tif,img_9.tif,1984,192,256,256
img_9_patch_0195.tif,img_9_patch_0195_mask.tif,img_9.tif,2048,192,256,256
img_9_patch_0196.tif,img_9_patch_0196_mask.tif,img_9.tif,2112,192,256,256
img_9_patch_0197.tif,img_9_patch_0197_mask.tif,img_9.tif,2176,192,256,256
img_9_patch_0198.tif,img_9_patch_0198_mask.tif,img_9.tif,2240,192,256,256
img_9_patch_0199.tif,img_9_patch_0199_mask.tif,img_9.tif,2304,192,256,256
img_9_patch_0200.tif,img_9_patch_0200_mask.tif,img_9.tif,2368,192,256,256
img_9_patch_0201.tif,img_9_patch_0201_mask.tif,img_9.tif,2432,192,256,256
img_9_patch_0202.tif,img_9_patch_0202_mask.tif,img_9.tif,2496,192,256,256
img_9_patch_0203.tif,img_9_patch_0203_mask.tif,img_9.tif,2560,192,256,256
img_9_patch_0204.tif,img_9_patch_0204_mask.tif,img_9.tif,2624,192,256,256
img_9_patch_0205.tif,img_9_patch_0205_mask.tif,img_9.tif,2688,192,256,256
img_9_patch_0206.tif,img_9_patch_0206_mask.tif,img_9.tif,2752,192,256,256
img_9_patch_0207.tif,img_9_patch_0207_mask.tif,img_9.tif,2816,192,256,256
img_9_patch_0208.tif,img_9_patch_0208_mask.tif,img_9.tif,2880,192,256,256
img_9_patch_0209.tif,img_9_patch_0209_mask.tif,img_9.tif,2944,192,256,256
img_9_patch_0210.tif,img_9_patch_0210_mask.tif,img_9.tif,3008,192,256,256
img_9_patch_0211.tif,img_9_patch_0211_mask.tif,img_9.tif,3072,192,256,256
img_9_patch_0212.tif,img_9_patch_0212_mask.tif,img_9.tif,3136,192,256,256
img_9_patch_0213.tif,img_9_patch_0213_mask.tif,img_9.tif,3200,192,256,256
img_9_patch_0214.tif,img_9_patch_0214_mask.tif,img_9.tif,3264,192,256,256
img_9_patch_0215.tif,img_9_patch_0215_mask.tif,img_9.tif,3328,192,256,256
img_9_patch_0216.tif,img_9_patch_0216_mask.tif,img_9.tif,3348,192,256,256
img_9_patch_0217.tif,img_9_patch_0217_mask.tif,img_9.tif,0,256,256,256
img_9_patch_0218.tif,img_9_patch_0218_mask.tif,img_9.tif,64,256,256,256
img_9_patch_0219.tif,img_9_patch_0219_mask.tif,img_9.tif,128,256,256,256
img_9_patch_0220.tif,img_9_patch_0220_mask.tif,img_9.tif,192,256,256,256
img_9_patch_0221.tif,img_9_patch_0221_mask.tif,img_9.tif,256,256,256,256
img_9_patch_0222.tif,img_9_patch_0222_mask.tif,img_9.tif,320,256,256,256
img_9_patch_0223.tif,img_9_patch_0223_mask.tif,img_9.tif,384,256,256,256
img_9_patch_0224.tif,img_9_patch_0224_mask.tif,img_9.tif,448,256,256,256
img_9_patch_0225.tif,img_9_patch_0225_mask.tif,img_9.tif,512,256,256,256
img_9_patch_0226.tif,img_9_patch_0226_mask.tif,img_9.tif,576,256,256,256
img_9_patch_0227.tif,img_9_patch_0227_mask.tif,img_9.tif,640,256,256,256
img_9_patch_0228.tif,img_9_patch_0228_mask.tif,img_9.tif,704,256,256,256
img_9_patch_0229.tif,img_9_patch_0229_mask.tif,img_9.tif,768,256,256,256
img_9_patch_0230.tif,img_9_patch_0230_mask.tif,img_9.tif,832,256,256,256
img_9_patch_0231.tif,img_9_patch_0231_mask.tif,img_9.tif,896,256,256,256
img_9_patch_0232.tif,img_9_patch_0232_mask.tif,img_9.tif,960,256,256,256
img_9_patch_0233.tif,img_9_patch_0233_mask.tif,img_9.tif,1024,256,256,256
img_9_patch_0234.tif,img_9_patch_0234_mask.tif,img_9.tif,1088,256,256,256
img_9_patch_0235.tif,img_9_patch_0235_mask.tif,img_9.tif,1152,256,256,256
img_9_patch_0236.tif,img_9_patch_0236_mask.tif,img_9.tif,1216,256,256,256
img_9_patch_0237.tif,img_9_patch_0237_mask.tif,img_9.tif,1280,256,256,256
img_9_patch_0238.tif,img_9_patch_0238_mask.tif,img_9.tif,1344,256,256,256
img_9_patch_0239.tif,img_9_patch_0239_mask.tif,img_9.tif,1408,256,256,256
img_9_patch_0240.tif,img_9_patch_0240_mask.tif,img_9.tif,1472,256,256,256
img_9_patch_0241.tif,img_9_patch_0241_mask.tif,img_9.tif,1536,256,256,256
img_9_patch_0242.tif,img_9_patch_0242_mask.tif,img_9.tif,1600,256,256,256
img_9_patch_0243.tif,img_9_patch_0243_mask.tif,img_9.tif,1664,256,256,256
img_9_patch_0244.tif,img_9_patch_0244_mask.tif,img_9.tif,1728,256,256,256
img_9_patch_0245.tif,img_9_patch_0245_mask.tif,img_9.tif,1792,256,256,256
img_9_patch_0246.tif,img_9_patch_0246_mask.tif,img_9.tif,1856,256,256,256
img_9_patch_0247.tif,img_9_patch_0247_mask.tif,img_9.tif,1920,256,256,256
img_9_patch_0248.tif,img_9_patch_0248_mask.tif,img_9.tif,1984,256,256,256
img_9_patch_0249.tif,img_9_patch_0249_mask.tif,img_9.tif,2048,256,256,256
img_9_patch_0250.tif,img_9_patch_0250_mask.tif,img_9.tif,2112,256,256,256
img_9_patch_0251.tif,img_9_patch_0251_mask.tif,img_9.tif,2176,256,256,256
img_9_patch_0252.tif,img_9_patch_0252_mask.tif,img_9.tif,2240,256,256,256
img_9_patch_0253.tif,img_9_patch_0253_mask.tif,img_9.tif,2304,256,256,256
img_9_patch_0254.tif,img_9_patch_0254_mask.tif,img_9.tif,2368,256,256,256
img_9_patch_0255.tif,img_9_patch_0255_mask.tif,img_9.tif,2432,256,256,256
img_9_patch_0256.tif,img_9_patch_0256_mask.tif,img_9.tif,2496,256,256,256
img_9_patch_0257.tif,img_9_patch_0257_mask.tif,img_9.tif,2560,256,256,256
img_9_patch_0258.tif,img_9_patch_0258_mask.tif,img_9.tif,2624,256,256,256
img_9_patch_0259.tif,img_9_patch_0259_mask.tif,img_9.tif,2688,256,256,256
img_9_patch_0260.tif,img_9_patch_0260_mask.tif,img_9.tif,2752,256,256,256
img_9_patch_0261.tif,img_9_patch_0261_mask.tif,img_9.tif,2816,256,256,256
img_9_patch_0262.tif,img_9_patch_0262_mask.tif,img_9.tif,2880,256,256,256
img_9_patch_0263.tif,img_9_patch_0263_mask.tif,img_9.tif,2944,256,256,256
img_9_patch_0264.tif,img_9_patch_0264_mask.tif,img_9.tif,3008,256,256,256
img_9_patch_0265.tif,img_9_patch_0265_mask.tif,img_9.tif,3072,256,256,256
img_9_patch_0266.tif,img_9_patch_0266_mask.tif,img_9.tif,3136,256,256,256
img_9_patch_0267.tif,img_9_patch_0267_mask.tif,img_9.tif,3200,256,256,256
img_9_patch_0268.tif,img_9_patch_0268_mask.tif,img_9.tif,3264,256,256,256
img_9_patch_0269.tif,img_9_patch_0269_mask.tif,img_9.tif,3328,256,256,256
img_9_patch_0270.tif,img_9_patch_0270_mask.tif,img_9.tif,3348,256,256,256
img_9_patch_0271.tif,img_9_patch_0271_mask.tif,img_9.tif,0,320,256,256
img_9_patch_0272.tif,img_9_patch_0272_mask.tif,img_9.tif,64,320,256,256
img_9_patch_0273.tif,img_9_patch_0273_mask.tif,img_9.tif,128,320,256,256
img_9_patch_0274.tif,img_9_patch_0274_mask.tif,img_9.tif,192,320,256,256
img_9_patch_0275.tif,img_9_patch_0275_mask.tif,img_9.tif,256,320,256,256
img_9_patch_0276.tif,img_9_patch_0276_mask.tif,img_9.tif,320,320,256,256
img_9_patch_0277.tif,img_9_patch_0277_mask.tif,img_9.tif,384,320,256,256
img_9_patch_0278.tif,img_9_patch_0278_mask.tif,img_9.tif,448,320,256,256
img_9_patch_0279.tif,img_9_patch_0279_mask.tif,img_9.tif,512,320,256,256
img_9_patch_0280.tif,img_9_patch_0280_mask.tif,img_9.tif,576,320,256,256
img_9_patch_0281.tif,img_9_patch_0281_mask.tif,img_9.tif,640,320,256,256
img_9_patch_0282.tif,img_9_patch_0282_mask.tif,img_9.tif,704,320,256,256
img_9_patch_0283.tif,img_9_patch_0283_mask.tif,img_9.tif,768,320,256,256
img_9_patch_0284.tif,img_9_patch_0284_mask.tif,img_9.tif,832,320,256,256
img_9_patch_0285.tif,img_9_patch_0285_mask.tif,img_9.tif,896,320,256,256
img_9_patch_0286.tif,img_9_patch_0286_mask.tif,img_9.tif,960,320,256,256
img_9_patch_0287.tif,img_9_patch_0287_mask.tif,img_9.tif,1024,320,256,256
img_9_patch_0288.tif,img_9_patch_0288_mask.tif,img_9.tif,1088,320,256,256
img_9_patch_0289.tif,img_9_patch_0289_mask.tif,img_9.tif,1152,320,256,256
img_9_patch_0290.tif,img_9_patch_0290_mask.tif,img_9.tif,1216,320,256,256
img_9_patch_0291.tif,img_9_patch_0291_mask.tif,img_9.tif,1280,320,256,256
img_9_patch_0292.tif,img_9_patch_0292_mask.tif,img_9.tif,1344,320,256,256
img_9_patch_0293.tif,img_9_patch_0293_mask.tif,img_9.tif,1408,320,256,256
img_9_patch_0294.tif,img_9_patch_0294_mask.tif,img_9.tif,1472,320,256,256
img_9_patch_0295.tif,img_9_patch_0295_mask.tif,img_9.tif,1536,320,256,256
img_9_patch_0296.tif,img_9_patch_0296_mask.tif,img_9.tif,1600,320,256,256
img_9_patch_0297.tif,img_9_patch_0297_mask.tif,img_9.tif,1664,320,256,256
img_9_patch_0298.tif,img_9_patch_0298_mask.tif,img_9.tif,1728,320,256,256
img_9_patch_0299.tif,img_9_patch_0299_mask.tif,img_9.tif,1792,320,256,256
img_9_patch_0300.tif,img_9_patch_0300_mask.tif,img_9.tif,1856,320,256,256
img_9_patch_0301.tif,img_9_patch_0301_mask.tif,img_9.tif,1920,320,256,256
img_9_patch_0302.tif,img_9_patch_0302_mask.tif,img_9.tif,1984,320,256,256
img_9_patch_0303.tif,img_9_patch_0303_mask.tif,img_9.tif,2048,320,256,256
img_9_patch_0304.tif,img_9_patch_0304_mask.tif,img_9.tif,2112,320,256,256
img_9_patch_0305.tif,img_9_patch_0305_mask.tif,img_9.tif,2176,320,256,256
img_9_patch_0306.tif,img_9_patch_0306_mask.tif,img_9.tif,2240,320,256,256
img_9_patch_0307.tif,img_9_patch_0307_mask.tif,img_9.tif,2304,320,256,256
img_9_patch_0308.tif,img_9_patch_0308_mask.tif,img_9.tif,2368,320,256,256
img_9_patch_0309.tif,img_9_patch_0309_mask.tif,img_9.tif,2432,320,256,256
img_9_patch_0310.tif,img_9_patch_0310_mask.tif,img_9.tif,2496,320,256,256
img_9_patch_0311.tif,img_9_patch_0311_mask.tif,img_9.tif,2560,320,256,256
img_9_patch_0312.tif,img_9_patch_0312_mask.tif,img_9.tif,2624,320,256,256
img_9_patch_0313.tif,img_9_patch_0313_mask.tif,img_9.tif,2688,320,256,256
img_9_patch_0314.tif,img_9_patch_0314_mask.tif,img_9.tif,2752,320,256,256
img_9_patch_0315.tif,img_9_patch_0315_mask.tif,img_9.tif,2816,320,256,256
img_9_patch_0316.tif,img_9_patch_0316_mask.tif,img_9.tif,2880,320,256,256
img_9_patch_0317.tif,img_9_patch_0317_mask.tif,img_9.tif,2944,320,256,256
img_9_patch_0318.tif,img_9_patch_0318_mask.tif,img_9.tif,3008,320,256,256
img_9_patch_0319.tif,img_9_patch_0319_mask.tif,img_9.tif,3072,320,256,256
img_9_patch_0320.tif,img_9_patch_0320_mask.tif,img_9.tif,3136,320,256,256
img_9_patch_0321.tif,img_9_patch_0321_mask.tif,img_9.tif,3200,320,256,256
img_9_patch_0322.tif,img_9_patch_0322_mask.tif,img_9.tif,3264,320,256,256
img_9_patch_0323.tif,img_9_patch_0323_mask.tif,img_9.tif,3328,320,256,256
img_9_patch_0324.tif,img_9_patch_0324_mask.tif,img_9.tif,3348,320,256,256
img_9_patch_0325.tif,img_9_patch_0325_mask.tif,img_9.tif,0,384,256,256
img_9_patch_0326.tif,img_9_patch_0326_mask.tif,img_9.tif,64,384,256,256
img_9_patch_0327.tif,img_9_patch_0327_mask.tif,img_9.tif,128,384,256,256
img_9_patch_0328.tif,img_9_patch_0328_mask.tif,img_9.tif,192,384,256,256
img_9_patch_0329.tif,img_9_patch_0329_mask.tif,img_9.tif,256,384,256,256
img_9_patch_0330.tif,img_9_patch_0330_mask.tif,img_9.tif,320,384,256,256
img_9_patch_0331.tif,img_9_patch_0331_mask.tif,img_9.tif,384,384,256,256
img_9_patch_0332.tif,img_9_patch_0332_mask.tif,img_9.tif,448,384,256,256
img_9_patch_0333.tif,img_9_patch_0333_mask.tif,img_9.tif,512,384,256,256
img_9_patch_0334.tif,img_9_patch_0334_mask.tif,img_9.tif,576,384,256,256
img_9_patch_0335.tif,img_9_patch_0335_mask.tif,img_9.tif,640,384,256,256
img_9_patch_0336.tif,img_9_patch_0336_mask.tif,img_9.tif,704,384,256,256
img_9_patch_0337.tif,img_9_patch_0337_mask.tif,img_9.tif,768,384,256,256
img_9_patch_0338.tif,img_9_patch_0338_mask.tif,img_9.tif,832,384,256,256
img_9_patch_0339.tif,img_9_patch_0339_mask.tif,img_9.tif,896,384,256,256
img_9_patch_0340.tif,img_9_patch_0340_mask.tif,img_9.tif,960,384,256,256
img_9_patch_0341.tif,img_9_patch_0341_mask.tif,img_9.tif,1024,384,256,256
img_9_patch_0342.tif,img_9_patch_0342_mask.tif,img_9.tif,1088,384,256,256
img_9_patch_0343.tif,img_9_patch_0343_mask.tif,img_9.tif,1152,384,256,256
img_9_patch_0344.tif,img_9_patch_0344_mask.tif,img_9.tif,1216,384,256,256
img_9_patch_0345.tif,img_9_patch_0345_mask.tif,img_9.tif,1280,384,256,256
img_9_patch_0346.tif,img_9_patch_0346_mask.tif,img_9.tif,1344,384,256,256
img_9_patch_0347.tif,img_9_patch_0347_mask.tif,img_9.tif,1408,384,256,256
img_9_patch_0348.tif,img_9_patch_0348_mask.tif,img_9.tif,1472,384,256,256
img_9_patch_0349.tif,img_9_patch_0349_mask.tif,img_9.tif,1536,384,256,256
img_9_patch_0350.tif,img_9_patch_0350_mask.tif,img_9.tif,1600,384,256,256
img_9_patch_0351.tif,img_9_patch_0351_mask.tif,img_9.tif,1664,384,256,256
img_9_patch_0352.tif,img_9_patch_0352_mask.tif,img_9.tif,1728,384,256,256
img_9_patch_0353.tif,img_9_patch_0353_mask.tif,img_9.tif,1792,384,256,256
img_9_patch_0354.tif,img_9_patch_0354_mask.tif,img_9.tif,1856,384,256,256
img_9_patch_0355.tif,img_9_patch_0355_mask.tif,img_9.tif,1920,384,256,256
img_9_patch_0356.tif,img_9_patch_0356_mask.tif,img_9.tif,1984,384,256,256
img_9_patch_0357.tif,img_9_patch_0357_mask.tif,img_9.tif,2048,384,256,256
img_9_patch_0358.tif,img_9_patch_0358_mask.tif,img_9.tif,2112,384,256,256
img_9_patch_0359.tif,img_9_patch_0359_mask.tif,img_9.tif,2176,384,256,256
img_9_patch_0360.tif,img_9_patch_0360_mask.tif,img_9.tif,2240,384,256,256
img_9_patch_0361.tif,img_9_patch_0361_mask.tif,img_9.tif,2304,384,256,256
img_9_patch_0362.tif,img_9_patch_0362_mask.tif,img_9.tif,2368,384,256,256
img_9_patch_0363.tif,img_9_patch_0363_mask.tif,img_9.tif,2432,384,256,256
img_9_patch_0364.tif,img_9_patch_0364_mask.tif,img_9.tif,2496,384,256,256
img_9_patch_0365.tif,img_9_patch_0365_mask.tif,img_9.tif,2560,384,256,256
img_9_patch_0366.tif,img_9_patch_0366_mask.tif,img_9.tif,2624,384,256,256
img_9_patch_0367.tif,img_9_patch_0367_mask.tif,img_9.tif,2688,384,256,256
img_9_patch_0368.tif,img_9_patch_0368_mask.tif,img_9.tif,2752,384,256,256
img_9_patch_0369.tif,img_9_patch_0369_mask.tif,img_9.tif,2816,384,256,256
img_9_patch_0370.tif,img_9_patch_0370_mask.tif,img_9.tif,2880,384,256,256
img_9_patch_0371.tif,img_9_patch_0371_mask.tif,img_9.tif,2944,384,256,256
img_9_patch_0372.tif,img_9_patch_0372_mask.tif,img_9.tif,3008,384,256,256
img_9_patch_0373.tif,img_9_patch_0373_mask.tif,img_9.tif,3072,384,256,256
