split,patch_name,width,height,object_ratio,background_ratio,num_objects,level,keep_ratio,augment_times
Train,img_9_patch_0075_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0076_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0077_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0078_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0079_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0080_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0081_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0082_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0083_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0084_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0085_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0086_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0087_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0088_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0089_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0090_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0091_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0092_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0093_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0094_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0095_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0096_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0097_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0098_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0099_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0100_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0101_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0102_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0103_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0104_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0105_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0106_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0107_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0108_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0109_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0110_mask.tif,256,256,0.043655,0.956345,3,sparse,1.0,1
Train,img_9_patch_0111_mask.tif,256,256,0.202484,0.797516,2,normal,1.0,1
Train,img_9_patch_0112_mask.tif,256,256,0.393112,0.606888,2,normal,1.0,1
Train,img_9_patch_0113_mask.tif,256,256,0.614136,0.385864,2,dense,1.0,1
Train,img_9_patch_0114_mask.tif,256,256,0.69223,0.30777,7,dense,1.0,1
Train,img_9_patch_0115_mask.tif,256,256,0.677765,0.322235,4,dense,1.0,1
Train,img_9_patch_0116_mask.tif,256,256,0.570221,0.429779,8,dense,1.0,1
Train,img_9_patch_0117_mask.tif,256,256,0.363235,0.636765,9,normal,1.0,1
Train,img_9_patch_0118_mask.tif,256,256,0.241486,0.758514,9,normal,1.0,1
Train,img_9_patch_0119_mask.tif,256,256,0.097122,0.902878,6,sparse,1.0,1
Train,img_9_patch_0120_mask.tif,256,256,0.014038,0.985962,5,sparse,1.0,1
Train,img_9_patch_0121_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0122_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0123_mask.tif,256,256,1.5e-05,0.999985,1,very_sparse,1.0,6
Train,img_9_patch_0124_mask.tif,256,256,0.063858,0.936142,1,sparse,1.0,1
Train,img_9_patch_0125_mask.tif,256,256,0.099976,0.900024,1,sparse,1.0,1
Train,img_9_patch_0126_mask.tif,256,256,0.099976,0.900024,1,sparse,1.0,1
Train,img_9_patch_0127_mask.tif,256,256,0.09996,0.90004,1,sparse,1.0,1
Train,img_9_patch_0128_mask.tif,256,256,0.036118,0.963882,1,sparse,1.0,1
Train,img_9_patch_0129_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0130_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0131_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0132_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0133_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0134_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0135_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0136_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0137_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0138_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0139_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0140_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0141_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0142_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0143_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0144_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0145_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0146_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0147_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0148_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0149_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0150_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0151_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0152_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0153_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0154_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0155_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0156_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0157_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0158_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0159_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0160_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0161_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0162_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0163_mask.tif,256,256,0.011047,0.988953,1,sparse,1.0,1
Train,img_9_patch_0164_mask.tif,256,256,0.045258,0.954742,3,sparse,1.0,1
Train,img_9_patch_0165_mask.tif,256,256,0.202545,0.797455,2,normal,1.0,1
Train,img_9_patch_0166_mask.tif,256,256,0.387131,0.612869,2,normal,1.0,1
Train,img_9_patch_0167_mask.tif,256,256,0.546478,0.453522,2,dense,1.0,1
Train,img_9_patch_0168_mask.tif,256,256,0.60173,0.39827,8,dense,1.0,1
Train,img_9_patch_0169_mask.tif,256,256,0.595337,0.404663,7,dense,1.0,1
Train,img_9_patch_0170_mask.tif,256,256,0.495529,0.504471,10,dense,1.0,1
Train,img_9_patch_0171_mask.tif,256,256,0.335678,0.664322,10,normal,1.0,1
Train,img_9_patch_0172_mask.tif,256,256,0.246216,0.753784,7,normal,1.0,1
Train,img_9_patch_0173_mask.tif,256,256,0.095322,0.904678,5,sparse,1.0,1
Train,img_9_patch_0174_mask.tif,256,256,0.010544,0.989456,4,sparse,1.0,1
Train,img_9_patch_0175_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0176_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0177_mask.tif,256,256,0.034241,0.965759,2,sparse,1.0,1
Train,img_9_patch_0178_mask.tif,256,256,0.145218,0.854782,1,normal,1.0,1
Train,img_9_patch_0179_mask.tif,256,256,0.24231,0.75769,1,normal,1.0,1
Train,img_9_patch_0180_mask.tif,256,256,0.252243,0.747757,1,normal,1.0,1
Train,img_9_patch_0181_mask.tif,256,256,0.218002,0.781998,1,normal,1.0,1
Train,img_9_patch_0182_mask.tif,256,256,0.107025,0.892975,1,normal,1.0,1
Train,img_9_patch_0183_mask.tif,256,256,0.009933,0.990067,1,very_sparse,1.0,6
Train,img_9_patch_0184_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0185_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0186_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0187_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0188_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0189_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0190_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0191_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0192_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0193_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0194_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0195_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0196_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0197_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0198_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0199_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0200_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0201_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0202_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0203_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0204_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0205_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0206_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0207_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0208_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0209_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0210_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0211_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0212_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0213_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0214_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0215_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0216_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0217_mask.tif,256,256,0.076202,0.923798,1,sparse,1.0,1
Train,img_9_patch_0218_mask.tif,256,256,0.167572,0.832428,3,normal,1.0,1
Train,img_9_patch_0219_mask.tif,256,256,0.340942,0.659058,2,normal,1.0,1
Train,img_9_patch_0220_mask.tif,256,256,0.510544,0.489456,2,dense,1.0,1
Train,img_9_patch_0221_mask.tif,256,256,0.605438,0.394562,2,dense,1.0,1
Train,img_9_patch_0222_mask.tif,256,256,0.632019,0.367981,4,dense,1.0,1
Train,img_9_patch_0223_mask.tif,256,256,0.652252,0.347748,3,dense,1.0,1
Train,img_9_patch_0224_mask.tif,256,256,0.603226,0.396774,6,dense,1.0,1
Train,img_9_patch_0225_mask.tif,256,256,0.468109,0.531891,6,dense,1.0,1
Train,img_9_patch_0226_mask.tif,256,256,0.350159,0.649841,5,normal,1.0,1
Train,img_9_patch_0227_mask.tif,256,256,0.156555,0.843445,6,normal,1.0,1
Train,img_9_patch_0228_mask.tif,256,256,0.031128,0.968872,5,sparse,1.0,1
Train,img_9_patch_0229_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0230_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0231_mask.tif,256,256,0.045807,0.954193,4,sparse,1.0,1
Train,img_9_patch_0232_mask.tif,256,256,0.201996,0.798004,2,normal,1.0,1
Train,img_9_patch_0233_mask.tif,256,256,0.336487,0.663513,2,normal,1.0,1
Train,img_9_patch_0234_mask.tif,256,256,0.369751,0.630249,2,normal,1.0,1
Train,img_9_patch_0235_mask.tif,256,256,0.323944,0.676056,1,normal,1.0,1
Train,img_9_patch_0236_mask.tif,256,256,0.167755,0.832245,1,normal,1.0,1
Train,img_9_patch_0237_mask.tif,256,256,0.033264,0.966736,1,sparse,1.0,1
Train,img_9_patch_0238_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0239_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0240_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0241_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0242_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0243_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0244_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0245_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0246_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0247_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0248_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0249_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0250_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0251_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0252_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0253_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0254_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0255_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0256_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0257_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0258_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0259_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0260_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0261_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0262_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0263_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0264_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0265_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0266_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0267_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0268_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0269_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0270_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0271_mask.tif,256,256,0.148468,0.851532,1,normal,1.0,1
Train,img_9_patch_0272_mask.tif,256,256,0.288177,0.711823,3,normal,1.0,1
Train,img_9_patch_0273_mask.tif,256,256,0.462738,0.537262,2,dense,1.0,1
Train,img_9_patch_0274_mask.tif,256,256,0.62384,0.37616,3,dense,1.0,1
Train,img_9_patch_0275_mask.tif,256,256,0.656235,0.343765,3,dense,1.0,1
Train,img_9_patch_0276_mask.tif,256,256,0.678528,0.321472,3,dense,1.0,1
Train,img_9_patch_0277_mask.tif,256,256,0.70668,0.29332,4,dense,1.0,1
Train,img_9_patch_0278_mask.tif,256,256,0.664413,0.335587,4,dense,1.0,1
Train,img_9_patch_0279_mask.tif,256,256,0.524612,0.475388,4,dense,1.0,1
Train,img_9_patch_0280_mask.tif,256,256,0.36261,0.63739,3,normal,1.0,1
Train,img_9_patch_0281_mask.tif,256,256,0.159897,0.840103,4,normal,1.0,1
Train,img_9_patch_0282_mask.tif,256,256,0.026443,0.973557,3,sparse,1.0,1
Train,img_9_patch_0283_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0284_mask.tif,256,256,0.008728,0.991272,2,very_sparse,1.0,6
Train,img_9_patch_0285_mask.tif,256,256,0.10582,0.89418,4,normal,1.0,1
Train,img_9_patch_0286_mask.tif,256,256,0.305008,0.694992,2,normal,1.0,1
Train,img_9_patch_0287_mask.tif,256,256,0.46994,0.53006,3,dense,1.0,1
Train,img_9_patch_0288_mask.tif,256,256,0.497375,0.502625,3,dense,1.0,1
Train,img_9_patch_0289_mask.tif,256,256,0.400284,0.599716,2,dense,1.0,1
Train,img_9_patch_0290_mask.tif,256,256,0.201096,0.798904,3,normal,1.0,1
Train,img_9_patch_0291_mask.tif,256,256,0.036163,0.963837,2,sparse,1.0,1
Train,img_9_patch_0292_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0293_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0294_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0295_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0296_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0297_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0298_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0299_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0300_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0301_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0302_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0303_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0304_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0305_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0306_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0307_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0308_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0309_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0310_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0311_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0312_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0313_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0314_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0315_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0316_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0317_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0318_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0319_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0320_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0321_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0322_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0323_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0324_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0325_mask.tif,256,256,0.223709,0.776291,1,normal,1.0,1
Train,img_9_patch_0326_mask.tif,256,256,0.414719,0.585281,1,dense,1.0,1
Train,img_9_patch_0327_mask.tif,256,256,0.59819,0.40181,2,dense,1.0,1
Train,img_9_patch_0328_mask.tif,256,256,0.760437,0.239563,2,dense,1.0,1
Train,img_9_patch_0329_mask.tif,256,256,0.757538,0.242462,3,dense,1.0,1
Train,img_9_patch_0330_mask.tif,256,256,0.769348,0.230652,3,dense,1.0,1
Train,img_9_patch_0331_mask.tif,256,256,0.797058,0.202942,4,dense,1.0,1
Train,img_9_patch_0332_mask.tif,256,256,0.744415,0.255585,4,dense,1.0,1
Train,img_9_patch_0333_mask.tif,256,256,0.575241,0.424759,4,dense,1.0,1
Train,img_9_patch_0334_mask.tif,256,256,0.372421,0.627579,3,normal,1.0,1
Train,img_9_patch_0335_mask.tif,256,256,0.16124,0.83876,3,normal,1.0,1
Train,img_9_patch_0336_mask.tif,256,256,0.028503,0.971497,3,sparse,1.0,1
Train,img_9_patch_0337_mask.tif,256,256,0.05246,0.94754,1,sparse,1.0,1
Train,img_9_patch_0338_mask.tif,256,256,0.113861,0.886139,2,normal,1.0,1
Train,img_9_patch_0339_mask.tif,256,256,0.254013,0.745987,2,normal,1.0,1
Train,img_9_patch_0340_mask.tif,256,256,0.466812,0.533188,1,dense,1.0,1
Train,img_9_patch_0341_mask.tif,256,256,0.575409,0.424591,2,dense,1.0,1
Train,img_9_patch_0342_mask.tif,256,256,0.550171,0.449829,2,dense,1.0,1
Train,img_9_patch_0343_mask.tif,256,256,0.410019,0.589981,2,dense,1.0,1
Train,img_9_patch_0344_mask.tif,256,256,0.192993,0.807007,3,normal,1.0,1
Train,img_9_patch_0345_mask.tif,256,256,0.036163,0.963837,2,sparse,1.0,1
Train,img_9_patch_0346_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0347_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0348_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0349_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0350_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0351_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0352_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0353_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0354_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0355_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0356_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0357_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0358_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0359_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0360_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0361_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0362_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0363_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0364_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0365_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0366_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0367_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0368_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0369_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0370_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0371_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0372_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0373_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0374_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0375_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0376_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0377_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0378_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_0379_mask.tif,256,256,0.323563,0.676437,1,normal,1.0,1
Train,img_9_patch_0380_mask.tif,256,256,0.572952,0.427048,1,dense,1.0,1
Train,img_9_patch_0381_mask.tif,256,256,0.806549,0.193451,1,dense,1.0,1
Train,img_9_patch_0382_mask.tif,256,256,0.978607,0.021393,1,dense,1.0,1
Train,img_9_patch_0383_mask.tif,256,256,0.976654,0.023346,1,dense,1.0,1
Train,img_9_patch_0384_mask.tif,256,256,0.977264,0.022736,1,dense,1.0,1
Train,img_9_patch_0385_mask.tif,256,256,0.979507,0.020493,1,dense,1.0,1
Train,img_9_patch_0386_mask.tif,256,256,0.916656,0.083344,1,dense,1.0,1
Train,img_9_patch_0387_mask.tif,256,256,0.69426,0.30574,1,dense,1.0,1
Train,img_9_patch_0388_mask.tif,256,256,0.44426,0.55574,1,dense,1.0,1
Train,img_9_patch_0389_mask.tif,256,256,0.20047,0.79953,1,normal,1.0,1
Train,img_9_patch_0390_mask.tif,256,256,0.027679,0.972321,3,sparse,1.0,1
Train,img_9_patch_0391_mask.tif,256,256,0.061768,0.938232,1,sparse,1.0,1
Train,img_9_patch_0392_mask.tif,256,256,0.162231,0.837769,2,normal,1.0,1
Train,img_9_patch_0393_mask.tif,256,256,0.327225,0.672775,2,normal,1.0,1
Train,img_9_patch_0394_mask.tif,256,256,0.526779,0.473221,3,dense,1.0,1
