split,patch_name,width,height,total_pixels,object_pixels,background_pixels,object_ratio,background_ratio,num_objects
Train,img_9_patch_0073_mask.tif,256,256,65536,1452,64084,0.022156,0.977844,1
Train,img_9_patch_0074_mask.tif,256,256,65536,195,65341,0.002975,0.997025,1
Train,img_9_patch_0075_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0076_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0077_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0078_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0079_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0080_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0081_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0082_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0083_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0084_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0085_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0086_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0087_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0088_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0089_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0090_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0091_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0092_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0093_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0094_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0095_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0096_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0097_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0098_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0099_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0100_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0101_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0102_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0103_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0104_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0105_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0106_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0107_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0108_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0109_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0110_mask.tif,256,256,65536,2861,62675,0.043655,0.956345,3
Train,img_9_patch_0111_mask.tif,256,256,65536,13270,52266,0.202484,0.797516,2
Train,img_9_patch_0112_mask.tif,256,256,65536,25763,39773,0.393112,0.606888,2
Train,img_9_patch_0113_mask.tif,256,256,65536,40248,25288,0.614136,0.385864,2
Train,img_9_patch_0114_mask.tif,256,256,65536,45366,20170,0.692230,0.307770,7
Train,img_9_patch_0115_mask.tif,256,256,65536,44418,21118,0.677765,0.322235,4
Train,img_9_patch_0116_mask.tif,256,256,65536,37370,28166,0.570221,0.429779,8
Train,img_9_patch_0117_mask.tif,256,256,65536,23805,41731,0.363235,0.636765,9
Train,img_9_patch_0118_mask.tif,256,256,65536,15826,49710,0.241486,0.758514,9
Train,img_9_patch_0119_mask.tif,256,256,65536,6365,59171,0.097122,0.902878,6
Train,img_9_patch_0120_mask.tif,256,256,65536,920,64616,0.014038,0.985962,5
Train,img_9_patch_0121_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0122_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0123_mask.tif,256,256,65536,1,65535,0.000015,0.999985,1
Train,img_9_patch_0124_mask.tif,256,256,65536,4185,61351,0.063858,0.936142,1
Train,img_9_patch_0125_mask.tif,256,256,65536,6552,58984,0.099976,0.900024,1
Train,img_9_patch_0126_mask.tif,256,256,65536,6552,58984,0.099976,0.900024,1
Train,img_9_patch_0127_mask.tif,256,256,65536,6551,58985,0.099960,0.900040,1
Train,img_9_patch_0128_mask.tif,256,256,65536,2367,63169,0.036118,0.963882,1
Train,img_9_patch_0129_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0130_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0131_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0132_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0133_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0134_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0135_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0136_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0137_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0138_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0139_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0140_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0141_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0142_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0143_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0144_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0145_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0146_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0147_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0148_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0149_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0150_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0151_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0152_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0153_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0154_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0155_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0156_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0157_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0158_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0159_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0160_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0161_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0162_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0163_mask.tif,256,256,65536,724,64812,0.011047,0.988953,1
Train,img_9_patch_0164_mask.tif,256,256,65536,2966,62570,0.045258,0.954742,3
Train,img_9_patch_0165_mask.tif,256,256,65536,13274,52262,0.202545,0.797455,2
Train,img_9_patch_0166_mask.tif,256,256,65536,25371,40165,0.387131,0.612869,2
Train,img_9_patch_0167_mask.tif,256,256,65536,35814,29722,0.546478,0.453522,2
Train,img_9_patch_0168_mask.tif,256,256,65536,39435,26101,0.601730,0.398270,8
Train,img_9_patch_0169_mask.tif,256,256,65536,39016,26520,0.595337,0.404663,7
Train,img_9_patch_0170_mask.tif,256,256,65536,32475,33061,0.495529,0.504471,10
Train,img_9_patch_0171_mask.tif,256,256,65536,21999,43537,0.335678,0.664322,10
Train,img_9_patch_0172_mask.tif,256,256,65536,16136,49400,0.246216,0.753784,7
Train,img_9_patch_0173_mask.tif,256,256,65536,6247,59289,0.095322,0.904678,5
Train,img_9_patch_0174_mask.tif,256,256,65536,691,64845,0.010544,0.989456,4
Train,img_9_patch_0175_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0176_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0177_mask.tif,256,256,65536,2244,63292,0.034241,0.965759,2
Train,img_9_patch_0178_mask.tif,256,256,65536,9517,56019,0.145218,0.854782,1
Train,img_9_patch_0179_mask.tif,256,256,65536,15880,49656,0.242310,0.757690,1
Train,img_9_patch_0180_mask.tif,256,256,65536,16531,49005,0.252243,0.747757,1
Train,img_9_patch_0181_mask.tif,256,256,65536,14287,51249,0.218002,0.781998,1
Train,img_9_patch_0182_mask.tif,256,256,65536,7014,58522,0.107025,0.892975,1
Train,img_9_patch_0183_mask.tif,256,256,65536,651,64885,0.009933,0.990067,1
Train,img_9_patch_0184_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0185_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0186_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0187_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0188_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0189_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0190_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0191_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0192_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0193_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0194_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0195_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0196_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0197_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0198_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0199_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0200_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0201_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0202_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0203_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0204_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0205_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0206_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0207_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0208_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0209_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0210_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0211_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0212_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0213_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0214_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0215_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0216_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0217_mask.tif,256,256,65536,4994,60542,0.076202,0.923798,1
Train,img_9_patch_0218_mask.tif,256,256,65536,10982,54554,0.167572,0.832428,3
Train,img_9_patch_0219_mask.tif,256,256,65536,22344,43192,0.340942,0.659058,2
Train,img_9_patch_0220_mask.tif,256,256,65536,33459,32077,0.510544,0.489456,2
Train,img_9_patch_0221_mask.tif,256,256,65536,39678,25858,0.605438,0.394562,2
Train,img_9_patch_0222_mask.tif,256,256,65536,41420,24116,0.632019,0.367981,4
Train,img_9_patch_0223_mask.tif,256,256,65536,42746,22790,0.652252,0.347748,3
Train,img_9_patch_0224_mask.tif,256,256,65536,39533,26003,0.603226,0.396774,6
Train,img_9_patch_0225_mask.tif,256,256,65536,30678,34858,0.468109,0.531891,6
Train,img_9_patch_0226_mask.tif,256,256,65536,22948,42588,0.350159,0.649841,5
Train,img_9_patch_0227_mask.tif,256,256,65536,10260,55276,0.156555,0.843445,6
Train,img_9_patch_0228_mask.tif,256,256,65536,2040,63496,0.031128,0.968872,5
Train,img_9_patch_0229_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0230_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0231_mask.tif,256,256,65536,3002,62534,0.045807,0.954193,4
Train,img_9_patch_0232_mask.tif,256,256,65536,13238,52298,0.201996,0.798004,2
Train,img_9_patch_0233_mask.tif,256,256,65536,22052,43484,0.336487,0.663513,2
Train,img_9_patch_0234_mask.tif,256,256,65536,24232,41304,0.369751,0.630249,2
Train,img_9_patch_0235_mask.tif,256,256,65536,21230,44306,0.323944,0.676056,1
Train,img_9_patch_0236_mask.tif,256,256,65536,10994,54542,0.167755,0.832245,1
Train,img_9_patch_0237_mask.tif,256,256,65536,2180,63356,0.033264,0.966736,1
Train,img_9_patch_0238_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0239_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0240_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0241_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0242_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0243_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0244_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0245_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0246_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0247_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0248_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0249_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0250_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0251_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0252_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0253_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0254_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0255_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0256_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0257_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0258_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0259_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0260_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0261_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0262_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0263_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0264_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0265_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0266_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0267_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0268_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0269_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0270_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0271_mask.tif,256,256,65536,9730,55806,0.148468,0.851532,1
Train,img_9_patch_0272_mask.tif,256,256,65536,18886,46650,0.288177,0.711823,3
Train,img_9_patch_0273_mask.tif,256,256,65536,30326,35210,0.462738,0.537262,2
Train,img_9_patch_0274_mask.tif,256,256,65536,40884,24652,0.623840,0.376160,3
Train,img_9_patch_0275_mask.tif,256,256,65536,43007,22529,0.656235,0.343765,3
Train,img_9_patch_0276_mask.tif,256,256,65536,44468,21068,0.678528,0.321472,3
Train,img_9_patch_0277_mask.tif,256,256,65536,46313,19223,0.706680,0.293320,4
Train,img_9_patch_0278_mask.tif,256,256,65536,43543,21993,0.664413,0.335587,4
Train,img_9_patch_0279_mask.tif,256,256,65536,34381,31155,0.524612,0.475388,4
Train,img_9_patch_0280_mask.tif,256,256,65536,23764,41772,0.362610,0.637390,3
Train,img_9_patch_0281_mask.tif,256,256,65536,10479,55057,0.159897,0.840103,4
Train,img_9_patch_0282_mask.tif,256,256,65536,1733,63803,0.026443,0.973557,3
Train,img_9_patch_0283_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0284_mask.tif,256,256,65536,572,64964,0.008728,0.991272,2
Train,img_9_patch_0285_mask.tif,256,256,65536,6935,58601,0.105820,0.894180,4
Train,img_9_patch_0286_mask.tif,256,256,65536,19989,45547,0.305008,0.694992,2
Train,img_9_patch_0287_mask.tif,256,256,65536,30798,34738,0.469940,0.530060,3
Train,img_9_patch_0288_mask.tif,256,256,65536,32596,32940,0.497375,0.502625,3
Train,img_9_patch_0289_mask.tif,256,256,65536,26233,39303,0.400284,0.599716,2
Train,img_9_patch_0290_mask.tif,256,256,65536,13179,52357,0.201096,0.798904,3
Train,img_9_patch_0291_mask.tif,256,256,65536,2370,63166,0.036163,0.963837,2
Train,img_9_patch_0292_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0293_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0294_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0295_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0296_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0297_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0298_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0299_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0300_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0301_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0302_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0303_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0304_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0305_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0306_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0307_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0308_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0309_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0310_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0311_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0312_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0313_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0314_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0315_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0316_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0317_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0318_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0319_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0320_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0321_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0322_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0323_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0324_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_0325_mask.tif,256,256,65536,14661,50875,0.223709,0.776291,1
Train,img_9_patch_0326_mask.tif,256,256,65536,27179,38357,0.414719,0.585281,1
Train,img_9_patch_0327_mask.tif,256,256,65536,39203,26333,0.598190,0.401810,2
Train,img_9_patch_0328_mask.tif,256,256,65536,49836,15700,0.760437,0.239563,2
Train,img_9_patch_0329_mask.tif,256,256,65536,49646,15890,0.757538,0.242462,3
Train,img_9_patch_0330_mask.tif,256,256,65536,50420,15116,0.769348,0.230652,3
Train,img_9_patch_0331_mask.tif,256,256,65536,52236,13300,0.797058,0.202942,4
Train,img_9_patch_0332_mask.tif,256,256,65536,48786,16750,0.744415,0.255585,4
Train,img_9_patch_0333_mask.tif,256,256,65536,37699,27837,0.575241,0.424759,4
Train,img_9_patch_0334_mask.tif,256,256,65536,24407,41129,0.372421,0.627579,3
Train,img_9_patch_0335_mask.tif,256,256,65536,10567,54969,0.161240,0.838760,3
Train,img_9_patch_0336_mask.tif,256,256,65536,1868,63668,0.028503,0.971497,3
Train,img_9_patch_0337_mask.tif,256,256,65536,3438,62098,0.052460,0.947540,1
Train,img_9_patch_0338_mask.tif,256,256,65536,7462,58074,0.113861,0.886139,2
Train,img_9_patch_0339_mask.tif,256,256,65536,16647,48889,0.254013,0.745987,2
Train,img_9_patch_0340_mask.tif,256,256,65536,30593,34943,0.466812,0.533188,1
Train,img_9_patch_0341_mask.tif,256,256,65536,37710,27826,0.575409,0.424591,2
Train,img_9_patch_0342_mask.tif,256,256,65536,36056,29480,0.550171,0.449829,2
Train,img_9_patch_0343_mask.tif,256,256,65536,26871,38665,0.410019,0.589981,2
Train,img_9_patch_0344_mask.tif,256,256,65536,12648,52888,0.192993,0.807007,3
